29.02,31.46,36.46,43.45,50.43,55.42,56.86,53.98,47.83,40.61,34.64,31.68,32.02,34.2,34.86,30.66,21.75,12.44,7.44,6.92,7.35,6.48,5.57,6.53,9.98,15.68,22.9,31.02,40.25,50.13
28.86,31.07,36.44,43.97,51.65,57.33,59.34,56.56,50.05,42.05,35.1,31.25,31.05,33.36,34.76,31.38,22.73,13.02,7.5,6.91,7.82,7.47,6.48,6.87,9.62,14.75,21.68,29.81,39.28,49.02
32.15,37.88,49.33,64.72,80.83,93.85,101.2,98.76,88.07,70.43,51.1,34.63,24.96,23.75,27.15,27.78,21.3,11.83,6.51,6.68,8.05,7.63,6.41,6.72,9.55,14.83,21.96,30.29,39.92,49.7
26.92,31.94,41.5,54.62,68.52,79.83,86.19,84.52,76.09,62.36,47.42,34.68,27.15,26.39,29.14,28.9,22.01,12.38,6.78,6.58,7.87,7.64,6.59,6.89,9.6,14.74,21.74,29.99,39.58,49.27
25.07,28.71,36.01,45.92,56.23,64.38,68.32,66.59,60.09,50.81,41.59,34.71,31.48,31.98,33.23,30.28,21.54,11.57,6.27,6.1,7.18,6.82,5.85,6.32,9.19,14.45,21.56,29.92,39.64,49.95
28.92,34.09,45.05,60.13,76.12,89.27,97.04,95.71,86.58,70.63,52.57,36.5,26.5,24.67,27.65,28.41,22.3,12.74,6.95,6.75,8.25,8.29,7.37,7.76,10.57,15.8,22.81,30.99,40.33,49.09
22.48,24.7,30.68,39.69,49.96,59.16,65.37,67.13,64.85,59.33,52.27,45.21,39.65,36.88,36.31,35.06,29.39,19.2,9.95,5.83,5.89,6.54,6.24,6.46,8.81,13.8,20.96,29.55,39.44,49.41
32.23,37.73,48.86,63.81,79.42,91.98,98.97,96.59,86.28,69.28,50.6,34.57,25.15,24.08,27.58,28.32,21.92,12.29,6.7,6.72,8.19,7.96,6.86,7.25,10.14,15.46,22.56,30.81,40.27,49.5
21.36,24.81,33.03,44.93,58.25,70.06,78.18,80.72,78.21,70.92,61.06,50.44,41.32,35.71,33.81,32.73,27.99,18.74,10.31,6.93,7.31,7.57,6.6,6.43,8.77,13.87,21.17,29.87,39.81,49.57
64.63,64.92,69.99,80.94,95.38,109.8,121.1,124.5,118.8,103.7,82.36,59.46,40.91,31.28,29.89,31.22,28.05,18.57,9.88,7.32,8.21,8.79,9.75,12.83,18.28,25.15,32.27,39.03,45.6,51.61
55.79,55.51,61.85,74.1,89.47,104.3,115.5,118.8,112.9,98.21,77.64,55.79,38.27,29.34,28.06,29.15,25.8,16.71,8.7,6.4,6.85,6.82,7.65,10.94,16.76,24.09,31.73,39.02,46.18,53.63
37.12,38.02,46.7,62.44,81.73,100.2,114.6,120.4,116.6,102.7,82.28,59.72,40.61,29.37,26.29,27.04,24.72,17.15,9.85,7.26,7.53,7.63,8.22,11.03,16.42,23.55,31.19,38.67,46.13,53.35
22.38,25.16,32.38,43.66,56.8,68.87,77.76,81.41,80.36,74.47,65.73,55.62,46.3,39.76,36.74,35.11,30.79,21.95,12.55,7.55,7.08,7.51,6.76,6.29,7.99,12.49,19.5,28.32,38.66,48.81
23.26,25.88,33.05,44.1,56.81,68.34,76.58,79.62,78.02,71.84,63.05,53.21,44.37,38.47,35.97,34.61,30.3,21.42,12.25,7.59,7.31,7.78,7.09,6.74,8.54,13.1,20.08,28.77,38.91,48.47
22.35,24.96,31.9,43.06,56.29,68.56,77.68,81.61,80.8,75.06,66.28,56.01,46.5,39.94,37.13,35.91,32.01,23.19,13.33,7.8,7.12,7.58,6.86,6.28,7.83,12.2,19.15,28,38.45,48.75
22.74,25.53,33.05,44.35,57.12,68.55,76.56,79.29,77.4,70.97,62.09,52.32,43.69,38.03,35.72,34.3,29.7,20.59,11.63,7.41,7.38,7.75,6.92,6.59,8.58,13.34,20.45,29.16,39.23,48.85
21.76,24.85,32.76,44.42,57.49,69.11,77.2,79.86,77.75,71,61.78,51.72,42.9,37.2,34.96,33.58,28.83,19.66,11,7.24,7.44,7.78,6.88,6.61,8.73,13.63,20.81,29.49,39.48,49.09
38.22,40.26,47.92,60.31,74.12,87.81,97.57,100.5,96.08,85.53,69.73,51.57,35.84,27.14,25.96,27.94,26.72,19.8,11.51,6.79,6.3,7.37,8.43,10.63,15.06,21.55,29.28,37.55,45.96,53.14
35.59,38.27,47.41,61.49,77.44,91.75,102.3,105.1,99.95,86.94,69.22,49.88,34.11,26.14,25.71,27.92,26.25,18.81,10.74,6.71,6.49,7.32,8.28,10.78,15.67,22.49,30.25,38.25,46.33,53.79
23.58,26.01,32.52,43.01,55.42,66.83,75.12,78.62,77.62,72.2,64.04,54.67,46.13,40.44,38.2,37.2,33.29,24.21,13.89,7.9,7.02,7.49,6.72,5.92,7.24,11.46,18.4,27.35,38.02,48.86
33.44,36.45,46.47,61.57,78.41,93.44,103.5,106.7,101.1,87.4,68.5,49.06,33.56,25.93,25.52,27.4,25.06,17.33,9.79,6.59,6.59,7.03,7.86,10.66,16.02,23.19,31.02,38.82,46.66,54.28
24.19,27.29,37.11,51.82,68.14,81.83,90.94,94.15,91.55,82.61,69.66,54.93,41.71,33.43,31.15,32.24,30.94,23.69,13.81,7.55,6.33,6.45,5.76,5.54,7.45,12.06,19.18,28.19,38.89,50.14
23.25,25.72,32.24,43.01,55.79,67.56,76.14,79.83,78.93,73.45,65.19,55.64,46.86,40.87,38.37,37.32,33.6,24.77,14.35,8,6.83,7.24,6.48,5.62,6.86,11,17.9,26.9,37.72,49
28.04,28.07,34.39,44.57,55.99,65.51,71.53,73.71,71.89,66.48,59.78,53.17,48.13,44.97,43.05,40.82,36.37,28.64,19.35,12.06,8.56,7.5,6.78,6.41,7.75,11.63,18.21,27.09,37.93,48.69
28.27,28.48,34.49,44.08,54.81,63.67,69.18,71.14,69.37,64.34,58.32,52.57,48.42,45.92,44.22,41.78,37,29.17,19.9,12.51,8.77,7.56,6.89,6.6,7.95,11.82,18.38,27.24,38.06,48.81
27.44,27.4,35.2,47.67,61.63,73.37,80.83,83.63,81.34,74.18,64.5,54.05,45.13,39.39,37.01,36.15,33.38,26.28,16.78,9.67,7.11,6.85,6.36,5.97,7.27,11.21,17.88,26.83,37.78,49
27.89,27.77,35.1,46.78,59.79,70.64,77.44,79.76,77.37,70.6,61.84,52.71,45.18,40.42,38.28,37.1,33.92,26.85,17.6,10.44,7.39,6.69,6.11,5.84,7.28,11.26,17.95,26.92,37.89,49.26
26.61,26.89,35.23,48.56,63.58,76.3,84.49,87.71,85.44,77.72,66.88,54.8,44.11,37.1,34.28,33.83,31.78,25.29,16.21,9.48,7.11,6.75,6.1,5.67,7.07,11.15,17.94,26.92,37.87,49.22
26.25,27.05,35.88,49.73,65.25,78.35,86.79,90.09,87.72,79.64,68.1,55.1,43.49,35.94,33.11,32.99,31.22,24.67,15.45,8.84,6.78,6.64,6.08,5.74,7.25,11.43,18.26,27.21,38.07,49.31
23.91,25.84,35.55,50.49,67.17,81.27,90.7,94.5,92.4,83.94,71.57,57.28,44.16,35.28,31.8,31.79,30.43,24.22,15.19,8.7,6.67,6.53,6.04,5.83,7.48,11.76,18.63,27.55,38.31,49.4
23.07,25.86,36,51.33,68.35,82.65,92.31,96.02,93.8,84.97,72.07,57.14,43.45,34.34,31.11,31.61,30.5,24.05,14.75,8.3,6.51,6.42,5.92,5.83,7.67,12.12,19.08,28,38.67,49.65
28.95,30.84,34.71,40.19,45.72,48.94,49.58,54.07,59.09,62.43,64.1,62.65,58.17,50.97,42.59,36.22,32.21,28.04,21.17,13.3,7.96,6.25,6.57,7.37,9.32,13.63,20.5,29.3,39.54,49.66
28.53,30.04,33.39,38.96,44.85,49.06,51.8,55.79,59.8,62.36,63.81,62.9,59.35,53.09,45.29,38.39,33.01,27.36,20,12.58,7.84,6.45,6.68,7.08,8.6,12.62,19.41,28.39,39.04,49.62
28.4,28.6,35.36,45.98,57.68,67.35,73.28,75.09,72.68,66.62,59.17,51.88,46.32,43.06,41.55,40,36.05,28.31,18.74,11.35,8.03,7.13,6.43,6.08,7.44,11.35,17.97,26.89,37.83,48.87
25.46,28.94,35.91,45.03,53.99,59.89,63.82,64.87,63.33,59.43,55.12,50.97,47.81,45.5,43.11,39.65,34.33,26.63,17.95,11.08,7.47,6.2,5.8,6.21,8.42,13.05,20.13,29.19,39.93,50.85
29.64,29.96,35.61,44.44,54.19,62.03,66.52,67.61,65.3,60.34,54.92,50.29,47.49,46.36,45.68,43.67,38.83,30.6,20.78,12.85,8.78,7.55,7.04,6.86,8.22,12.07,18.58,27.39,38.15,48.79
29.8,30.78,32.89,38.22,43.93,48.43,51.44,54.34,56.92,58.82,60.52,60.8,59.41,55.33,48.95,41.96,35.1,27.64,19.34,12.04,7.71,6.45,6.46,6.47,7.63,11.44,18.2,27.37,38.43,49.51
32.26,33.06,35.54,39.6,43.69,46.77,48.35,49.73,50.92,52.45,54.8,56.84,58.18,57.15,52.98,46.49,38.52,29,19.04,11.2,7.25,6.45,6.29,5.61,6.18,9.7,16.44,25.86,37.43,49.65
31.14,32.19,34.98,39.25,43.54,46.77,48.28,49.05,49.44,50.09,52.09,54.52,57.02,57.84,55.45,49.72,41.71,31.28,20.2,11.52,7.26,6.61,6.67,5.95,6.21,9.37,15.84,25.16,36.79,48.97
31.87,33.01,35.7,39.67,43.47,46.15,47.14,47.2,47.29,47.52,49.46,52.8,56.41,58.88,58.09,53.18,45.31,34.24,22.16,12.51,7.64,6.87,7.17,6.7,6.9,9.78,15.92,24.98,36.45,48
32.66,33.74,36.38,40.03,43.3,45.45,46.05,45.82,45.85,46.2,48.33,52.22,56.56,59.89,59.96,55.49,47.57,36.14,23.45,13.17,7.89,7.03,7.46,7.1,7.23,9.88,15.78,24.69,36.09,47.4
30.6,32.08,35.01,38.98,42.72,45.35,46.51,46.69,46.97,47.49,49.5,53.17,57.58,60.68,60.68,56.18,47.89,36.53,23.88,13.6,8.17,7.09,7.39,6.98,7.08,9.69,15.56,24.44,35.86,47.38
29.36,31.19,34.61,38.94,42.99,45.83,47.11,47.36,47.37,48.08,49.83,53.44,57.99,61.1,61.15,56.64,48.11,36.7,24.05,13.77,8.23,6.96,7.21,6.91,7.18,9.88,15.75,24.59,35.92,47.38
31.14,33.17,36.69,40.66,43.96,45.82,46.05,45.47,44.74,45.38,47.19,51.3,56.73,60.78,61.74,57.83,49.47,37.98,25.05,14.39,8.51,7,7.24,7.09,7.49,10.24,16.08,24.82,36,47.08
31.06,33.63,37.66,42.07,45.58,47.3,47.11,45.8,44.16,43.96,45.12,49.01,54.78,59.57,61.53,58.51,50.65,39.28,26.08,14.97,8.7,7.01,7.29,7.3,7.87,10.74,16.6,25.25,36.24,46.91
30.52,33.59,38.25,43.41,47.51,49.43,49.1,47.06,44.34,42.89,42.96,46.22,52.02,57.52,60.65,58.9,52.03,41.07,27.81,16.19,9.32,7.21,7.43,7.67,8.46,11.41,17.22,25.71,36.44,46.36
30.48,33.87,38.92,44.57,49.06,51.07,50.6,47.94,44.35,41.9,41.17,44,49.91,56.07,60.22,59.52,53.47,42.56,29.14,17.08,9.86,7.58,7.67,7.83,8.59,11.56,17.39,25.87,36.53,46.22
29.85,33.31,38.61,44.61,49.6,52.08,51.7,48.93,45.05,42.1,40.86,43.23,48.84,54.94,59.26,58.86,53.05,42.25,28.86,16.83,9.67,7.35,7.29,7.41,8.33,11.51,17.53,26.14,36.88,47
29.53,32.93,38.22,44.23,49.32,51.97,51.56,48.97,45.31,42.63,41.6,44.02,49.43,55.14,58.99,58.12,51.9,41.09,27.72,16.02,9.24,7.05,6.85,6.87,7.94,11.4,17.7,26.5,37.37,48.09
29.59,32.72,37.84,43.8,49.02,51.94,51.76,49.61,46.37,43.98,42.99,45.04,49.65,54.41,57.36,55.94,49.61,39.15,26.45,15.56,9.27,7.1,6.77,6.88,8.21,11.91,18.34,27.15,37.94,48.49
29.38,32.36,37.42,43.5,49,52.27,52.45,50.86,48.11,45.84,44.73,46.22,49.81,53.58,55.67,53.78,47.46,37.27,25.14,14.9,9.06,7.07,6.8,7.07,8.64,12.54,19.08,27.87,38.53,48.81
29.28,32.16,37.34,43.72,49.64,53.3,53.89,52.76,50.3,47.56,45.97,46.53,48.58,51.26,52.51,50.4,44.47,34.99,23.81,14.47,9.14,7.24,6.92,7.25,8.97,13.04,19.65,28.43,39,48.99
29,31.98,37.65,44.73,51.34,55.43,56.48,55.61,53.02,49.59,47.04,46.31,46.91,48.5,49.09,46.94,41.54,32.59,22.03,13.24,8.31,6.68,6.55,7.16,9.21,13.53,20.28,29.08,39.59,49.59
27.6,30.93,37.38,45.53,53.26,58.1,60.3,60.03,57.58,53.56,49.87,47.38,46.03,45.82,45.14,42.62,37.49,29.3,19.71,11.85,7.55,6.1,5.87,6.46,8.71,13.3,20.29,29.27,39.93,50.65
26.83,29.59,35.66,43.86,52.16,58.34,60.71,58.24,51.99,44.09,37.1,32.96,32.25,33.96,34.88,31.08,22.08,12.24,6.85,6.39,7.34,6.93,5.87,6.2,8.96,14.15,21.2,29.52,39.25,49.66
26.85,29.48,35.27,43.15,51.11,57,59.1,56.57,50.37,42.78,36.19,32.53,32.36,34.69,36.22,32.75,23.6,13.14,7.13,6.43,7.43,7.14,6.08,6.39,9.13,14.32,21.38,29.67,39.34,49.5
30,32.39,36.98,43.52,50.05,54.65,55.87,53.07,47.21,40.44,34.86,32.16,32.55,34.67,35.37,31.38,22.61,13.1,7.7,6.91,7.3,6.44,5.47,6.4,9.88,15.64,22.92,31.08,40.28,50.28
29.63,32.64,38.06,45.36,52.64,57.98,59.89,57.6,51.99,44.75,38.09,33.61,31.86,32.24,32.41,29.46,22.43,14.32,9.26,8.06,8.18,7.59,7,8.11,11.59,17.23,24.25,32.04,40.68,49.07
28.55,30.73,35.91,43.24,50.68,56.1,57.88,55.04,48.64,40.94,34.41,31.05,31.36,34.14,35.89,32.64,23.84,13.59,7.45,6.54,7.44,7.09,6.08,6.51,9.38,14.65,21.7,29.9,39.4,49.47
25.46,29.07,36.22,45.88,55.85,63.62,67.21,65.25,58.66,49.45,40.37,33.69,30.76,31.74,33.54,31.02,22.33,11.99,6.27,5.9,6.95,6.64,5.78,6.41,9.43,14.83,22,30.35,39.99,50.15
27.82,32.49,41.53,53.93,67,77.53,83.39,81.61,73.54,60.52,46.39,34.33,27.29,26.95,30.08,30.13,23.25,13.19,7.09,6.69,8.05,7.98,6.96,7.22,9.9,15.04,22.04,30.25,39.75,49.02
26.79,29.36,35,42.67,50.44,56.19,58.17,55.67,49.56,42.16,35.77,32.33,32.44,35.17,37.21,34.08,24.85,13.85,7.3,6.38,7.42,7.2,6.22,6.6,9.42,14.67,21.74,29.99,39.57,49.43
26.66,27.53,31.88,38.12,45.13,51.19,54.85,55.3,53.03,49.22,45.23,42.22,41,41.78,43.15,41.71,34.65,22.69,11.91,6.88,6.77,7.5,6.77,6.03,7.6,12.1,19.08,27.71,37.81,47.91
24.59,26.75,32.54,40.97,50.28,58.36,63.47,64.5,61.91,56.63,50.2,44.04,39.33,37.09,36.58,35.21,29.53,19.44,10.13,5.9,5.97,6.69,6.4,6.48,8.64,13.46,20.56,29.18,39.17,49.14
26.44,27.59,31.97,38.51,45.79,52,55.72,56.03,53.49,49.33,44.97,41.67,40.2,40.78,42.01,40.83,34.39,22.97,12.19,6.86,6.6,7.35,6.63,5.73,7.08,11.45,18.44,27.19,37.5,48.08
55.01,53.4,59.97,73.32,90.02,106.1,118.6,122.5,117,101.8,80.28,57.26,38.69,29.15,27.96,29.52,26.46,17.19,8.73,6.24,7.27,7.99,9.08,12.3,17.92,25,32.29,39.22,46.01,52.61
65.58,64.12,67.94,79.09,94.04,109.1,121.1,125.1,119.8,104.7,83.03,59.68,40.74,30.93,29.62,31.04,27.75,18.14,9.6,7.3,8.49,9.5,10.8,14.06,19.5,26.2,32.98,39.33,45.45,50.81
32.09,34.82,44.66,59.66,76.52,91.64,101.8,105.3,99.88,86.46,67.89,49.12,34.39,27.13,26.4,27.36,23.96,15.73,8.59,6.21,6.5,6.61,7.38,10.5,16.28,23.74,31.63,39.27,46.89,54.64
35.88,37.93,48.27,65.07,84.53,102.5,115.9,120.5,115.5,100.4,79.5,57.18,39.02,28.95,26.73,27.45,24.33,16.23,9.26,7.17,7.51,7.39,8.03,11.18,16.98,24.33,31.95,39.21,46.41,53.59
24.36,26.22,31.6,39.95,49.61,58.4,64.61,66.9,65.66,61.43,55.74,49.77,44.7,41.39,39.66,37.54,32.07,22.43,12.65,7.21,6.38,6.97,6.7,6.34,7.76,11.88,18.63,27.33,37.73,47.95
24.53,26.23,31.44,39.71,49.43,58.42,64.9,67.58,66.73,62.85,57.38,51.49,46.34,42.84,40.91,38.65,33.16,23.37,13.17,7.32,6.35,7.04,6.8,6.26,7.37,11.21,17.83,26.59,37.2,47.75
24.58,26.54,32.13,40.58,50.11,58.56,64.24,65.86,63.91,59.11,53.03,46.97,42.05,39.23,38.04,36.36,31.03,21.41,11.83,6.73,6.09,6.69,6.49,6.39,8.12,12.52,19.39,28.06,38.29,48.42
24.3,26.36,32.21,40.9,50.57,58.99,64.51,65.74,63.3,57.98,51.46,45.12,40.17,37.63,36.92,35.64,30.36,20.57,10.97,6.14,5.81,6.52,6.34,6.38,8.36,13.01,20.03,28.68,38.79,48.93
29.76,32.01,36.15,41.31,46.33,48.74,45.22,50.16,56.66,61.87,64.82,63.82,59.52,51.59,41.78,34.96,31.33,28.1,21.64,13.63,8.16,6.35,6.64,7.64,9.96,14.58,21.57,30.2,39.95,49.38
23.87,25.68,31.01,39.62,49.9,59.52,66.61,69.72,69.1,65.16,59.51,53.32,47.9,44.15,42.08,39.84,34.52,24.79,14.26,7.88,6.57,7.23,6.98,6.25,7.09,10.69,17.17,25.94,36.68,47.41
22.85,25.3,31.92,43.22,56.72,69.19,78.36,82.33,81.52,75.76,67.09,56.97,47.52,40.84,37.85,36.81,33.64,25.53,15.25,8.4,6.68,6.96,6.39,5.65,6.83,10.82,17.59,26.55,37.42,48.81
24.21,25.77,30.97,39.65,50.18,60.13,67.51,70.74,70.1,66.01,60.17,53.85,48.4,44.75,42.92,41.07,36.26,26.76,15.85,8.77,7.02,7.68,7.5,6.58,7.08,10.36,16.6,25.29,36.09,46.6
35.66,34.48,38.03,46.06,56.11,65.13,70.69,71.3,67.5,60.26,52.25,45.57,42.01,42.33,44.69,46.15,43.7,35.68,24.13,13.87,8.61,7.64,7.58,7.07,7.57,10.6,16.6,25.22,36.15,47.18
35.48,34.08,37.23,45.08,55.2,64.49,70.44,71.56,68.26,61.48,53.67,46.93,43.02,42.74,44.52,45.57,42.92,34.68,22.95,12.86,8.12,7.55,7.46,6.76,7.14,10.13,16.16,24.84,35.87,47.27
37.27,36.01,39.83,47.74,57.36,65.78,70.67,70.48,65.99,58.25,50.08,43.59,40.51,41.57,44.66,46.68,44.52,36.7,25.21,14.74,9.01,7.64,7.57,7.25,7.89,10.95,16.91,25.47,36.33,47.21
32.08,31.82,35.4,44.32,55.96,66.91,74.52,76.93,74.53,67.81,59.2,50.63,44.02,40.82,40.42,40.77,38.47,31.03,20.17,11.09,7.17,6.79,6.5,5.69,6.25,9.5,15.77,24.66,35.87,48.19
29.42,30.03,34.21,43.89,56.45,68.41,77.09,80.44,78.84,72.45,63.64,54.14,45.96,40.84,38.89,38.5,36.16,29.1,18.8,10.38,6.95,6.71,6.38,5.54,6.13,9.47,15.82,24.75,35.97,48.27
34.99,33.47,36.47,44.56,55.22,65.15,71.75,73.35,70.32,63.5,55.29,47.81,42.9,41.65,42.78,43.77,41.41,33.45,21.88,12.03,7.64,7.21,7.04,6.28,6.7,9.77,15.88,24.64,35.76,47.63
25.73,27.47,32.82,43.86,57.78,70.94,80.77,84.92,83.95,77.59,68.33,57.69,47.82,40.73,37.19,36.04,33.62,26.93,17.26,9.6,6.71,6.54,5.97,4.91,5.6,9.2,15.81,24.91,36.22,49.01
23.89,26.11,32.26,43.99,58.43,71.96,82.12,86.51,85.77,79.48,70.11,59.1,48.64,40.9,36.96,35.67,33.2,26.41,16.74,9.33,6.73,6.71,6.18,5.28,6.1,9.77,16.37,25.39,36.53,48.71
23.44,25.62,32.03,43.6,57.58,70.53,80.12,84.25,83.45,77.42,68.41,57.84,47.88,40.71,37.34,36.36,33.74,26.35,16.27,8.95,6.69,6.87,6.41,5.64,6.64,10.43,17.08,26.03,37,48.61
38.23,33.95,35.28,39.24,43.77,47.1,48.04,47.48,48.19,49.14,51.13,53.49,55.22,54.81,51.3,45.77,39.32,31.59,22.33,13.8,8.61,6.82,6.62,6.73,7.97,11.67,18.19,27.08,37.91,48.83
29.94,30.47,35.75,43.99,53.06,60.28,64.04,64.34,61.59,56.75,52,48.6,47.25,47.56,47.98,46.43,41.44,32.56,21.86,13.11,8.61,7.4,7.18,7.25,8.68,12.47,18.88,27.56,38.22,48.64
36.43,35.63,39.6,47.36,56.63,64.68,69.21,68.71,64.16,56.69,49.17,43.52,41.2,42.71,45.94,47.88,45.5,37.52,25.93,15.36,9.44,7.86,7.71,7.35,7.89,10.87,16.79,25.34,36.23,47.28
38.66,34.03,35.29,39.93,43.99,46.93,47.8,47.19,46.78,46.97,48.81,51.97,55.46,57.23,55.6,50.38,42.47,32.3,21.37,12.68,8.25,7.07,6.76,6.35,7.12,10.52,16.96,25.99,37.22,48.73
39.06,35.71,36.14,39.9,43.97,46.84,47.58,46.63,45.29,44.63,45.97,49.35,53.95,57.6,58,53.89,45.84,34.38,21.94,12.24,7.64,6.85,6.79,6.25,6.76,9.93,16.22,25.28,36.68,48.56
38.7,35.33,37.47,41.4,45.68,48.63,49.34,47.93,45.7,43.93,44.19,46.95,51.55,56.05,57.8,54.94,47.59,36.13,23.18,12.81,7.76,6.97,7.13,6.67,7.02,9.91,15.93,24.83,36.19,47.81
40.86,34.41,38.54,42.86,46.87,49.38,49.66,48,45.55,43.52,43.36,45.75,50.13,54.81,57.1,54.87,47.92,36.67,23.82,13.43,8.15,7.11,7.18,6.67,6.94,9.72,15.65,24.51,35.91,47.56
38.34,36.53,38.02,42.61,46.6,49.1,49.39,47.93,45.84,44.23,44.32,46.78,51.12,55.6,57.72,55.34,48.17,36.85,24.11,13.88,8.61,7.43,7.32,6.64,6.72,9.36,15.2,24.04,35.52,47.3
34.31,34.59,37.47,41.86,46.08,48.94,49.76,48.81,47.07,45.68,45.93,48.47,52.9,57.21,59,56.15,48.4,36.69,23.84,13.78,8.68,7.42,7.15,6.34,6.39,9.1,15.02,23.94,35.47,47.62
32.35,33.39,36.95,41.79,46.45,49.68,50.84,50.1,48.44,47.03,47.19,49.6,53.92,58.03,59.6,56.48,48.38,36.43,23.52,13.57,8.57,7.26,6.92,6.14,6.32,9.14,15.13,24.05,35.54,47.8
31.29,32.9,37.18,42.74,48.04,51.68,53,51.97,49.72,47.42,46.61,48.14,51.89,55.92,57.82,55.37,47.88,36.46,23.78,13.74,8.51,7.03,6.7,6.04,6.32,9.2,15.2,24.08,35.5,47.88
30.93,32.66,37.44,43.6,49.49,53.5,54.84,53.42,50.3,47.01,45.28,46.14,49.72,54.16,56.9,55.46,48.79,37.76,24.98,14.51,8.85,7.13,6.76,6.13,6.42,9.32,15.33,24.15,35.47,47.65
30.38,32.33,37.33,43.8,50.02,54.18,55.39,53.57,49.83,45.99,43.9,44.74,48.66,53.76,57.33,56.6,50.33,39.16,25.89,14.83,8.76,6.91,6.64,6.31,6.89,9.92,15.93,24.65,35.78,47.48
31.83,33.55,38.52,44.78,50.63,54.29,54.79,52.22,47.78,43.65,41.59,42.85,47.45,53.41,57.78,57.58,51.48,40.01,26.26,14.82,8.67,6.87,6.67,6.45,7.14,10.21,16.21,24.9,35.97,47.51
32.62,34.1,39.08,45.38,51.28,54.98,55.38,52.55,47.83,43.44,41.12,42.16,46.54,52.41,56.83,56.83,50.96,39.69,26.05,14.68,8.53,6.58,6.15,5.98,7,10.39,16.62,25.42,36.49,48.43
31.04,32.71,37.86,44.72,51.49,56.22,57.57,55.39,50.97,46.27,43.16,42.94,45.8,50.36,54,53.99,48.66,38.36,25.64,14.84,8.74,6.61,6.11,6.1,7.36,10.91,17.2,25.97,36.94,48.73
30.62,32.39,37.6,44.76,52.05,57.42,59.4,57.72,53.63,48.78,45.11,43.9,45.46,48.77,51.54,51.29,46.24,36.64,24.75,14.63,8.89,6.83,6.29,6.31,7.71,11.43,17.82,26.58,37.45,49.02
31.39,32.8,37.82,44.91,52.29,57.84,59.96,58.46,54.53,49.64,45.78,44.26,45.38,48.31,50.82,50.44,45.49,36.03,24.32,14.4,8.88,7.01,6.61,6.73,8.21,12,18.4,27.11,37.85,48.98
31.14,32.27,37.2,44.4,52.07,57.91,60.25,59.12,55.51,50.79,47,45.43,46.36,48.99,51.18,50.47,45.38,35.78,24.05,14.25,8.94,7.28,6.94,7.04,8.49,12.3,18.71,27.39,38.06,48.82
29.97,30.92,36.05,43.79,52.15,58.66,61.63,61.21,58.12,53.5,49.48,47.29,47.33,48.92,50.22,48.94,43.71,34.28,22.94,13.66,8.85,7.5,7.24,7.28,8.66,12.41,18.8,27.47,38.14,48.67
30.05,32.1,36.9,43.59,50.27,54.96,56.1,53,46.59,39.29,33.24,30.43,31.21,34.37,36.45,33.5,24.83,14.34,7.76,6.53,7.31,6.97,6,6.52,9.52,14.92,22.04,30.24,39.65,49.69
29.68,31.97,36.44,42.85,49.33,54.02,55.49,53.15,47.85,41.55,36.28,33.61,33.85,35.7,36.26,32.31,23.64,13.99,8.27,7.28,7.75,7.05,6.11,7,10.45,16.18,23.38,31.42,40.46,49.76
31.59,35.58,43.47,54.18,65.57,75.09,80.99,80.53,74.68,64.06,51.79,40.18,31.75,28.49,29.63,31.59,29.59,22.78,15.09,10.64,9.75,9.96,9.92,10.62,13.44,18.51,25.06,32.29,39.99,46.98
31.01,34.65,41.69,51.22,61.3,69.59,74.36,73.49,67.72,58.12,47.42,37.98,31.84,30.39,32.33,34.01,31.27,23.69,15.43,10.49,9.27,9.55,9.86,10.88,13.87,18.98,25.46,32.55,40.09,46.88
29.88,32.22,37.16,44.1,51.22,56.57,58.75,56.69,51.33,44.27,37.81,33.65,32.45,33.56,34.41,31.69,24.36,15.27,9.11,7.41,7.68,7.23,6.5,7.42,10.83,16.49,23.62,31.56,40.46,49.41
28.56,30.86,35.63,42.5,49.62,55.02,57.24,55.41,50.37,43.82,37.98,34.45,33.76,34.94,35.38,31.88,23.84,14.55,8.73,7.47,7.83,7.17,6.26,7.17,10.64,16.38,23.58,31.59,40.54,49.67
30.25,33.35,39.47,47.93,57,64.56,68.92,68.35,63.42,55.31,46.49,39.09,34.84,34.54,36.78,37.81,34.06,25.3,15.99,10.21,8.44,8.62,9.14,10.38,13.51,18.7,25.24,32.39,40.03,47.01
31.85,35.99,44.13,55.19,67.01,77.1,83.88,84.34,79.5,69.42,57,44.17,33.65,28.33,28.45,30.67,29.38,22.77,14.58,9.66,9.01,9.62,9.39,9.52,11.86,16.77,23.51,31.21,39.6,47.52
31.59,35.79,44.02,55.19,67.05,77.05,83.53,83.51,78.11,67.57,55.02,42.57,32.89,28.43,29.02,31.13,29.45,22.64,14.66,10.05,9.39,9.79,9.56,9.9,12.47,17.5,24.2,31.7,39.79,47.32
28.85,31.35,36.59,43.96,52.05,59.24,64.32,66.03,64.75,60.95,56.02,50.85,46.15,42.44,39.38,35.76,29.95,22.38,15.67,12.29,12.05,12.37,10.99,9.28,9.83,13.54,19.98,28.2,37.62,46.63
31.58,35.65,43.48,54.01,65.22,74.83,81.33,82.05,77.9,68.9,57.63,45.81,35.98,30.86,30.69,32.25,30.32,23.18,14.49,9.29,8.81,9.74,9.47,9.3,11.35,16.1,22.87,30.74,39.41,47.63
